date,Close,log_return,rv_22d,realised_skew_22d,realised_kurt_22d,realised_quarticity_22d,jump_flag,garman_klass_rv,parkinson_rv,quote_date,index,amihud_illiq,garman_klass_rv_5d,parkinson_rv_5d,amihud_illiq_5d_mean,garman_klass_rv_21d,parkinson_rv_21d,amihud_illiq_21d_mean,atm_iv_30d,atm_iv_90d,term_structure_slope,skew_30d,avg_bid_ask_spread_pct,avg_open_interest,underlying_price,liquid_options_volume,atm_iv_30d_lag_1,atm_iv_30d_lag_2,atm_iv_30d_lag_3,atm_iv_30d_lag_4,atm_iv_30d_lag_5,atm_iv_30d_change_1d,underlying_price_change_1d,iv_fpca1,iv_fpca2,iv_fpca3
2018-06-21,2343.0129242728494,-0.008889269803097436,0.007260240950923853,0.3343017719792409,3.289654757755428,4.405299256294106e-07,0.0,-2.7394918031067976e-05,1.8399135238410044e-08,2018-06-21,3642.0,9.705525000699835e-10,-9.056926870882455e-06,1.3964812863835784e-08,4.293618015053068e-10,-1.1618863826706744e-05,1.5083770018009506e-08,4.198955042563362e-10,0.11099999999999999,,,-0.05210000000000001,0.00028683761866944496,1010.7210356484326,2745.0200000000004,1302.94,0.0901,0.0982,0.0914,0.0844,0.0884,0.012702227013908734,-0.008536681450082384,-1.9395114221918761,0.021610647012793024,-0.15133046832095035
2018-06-22,2343.0129242728494,0.005159670182593147,0.0075530313306103785,0.35340620984767357,3.0753578081810535,4.457191047948001e-07,0.0,-1.0263408946178294e-05,1.4856441529236326e-08,2018-06-22,3643.0,3.4197815868689386e-10,-1.0668824978826555e-05,1.4408936167616842e-08,4.660929621611288e-10,-1.2102731595888964e-05,1.5014923364592687e-08,4.332038074483657e-10,0.10110000000000001,,,-0.043600000000000014,0.0002748154673383528,970.7332253586303,2759.2200000000007,1057.0902872777017,0.111,0.0901,0.0982,0.0914,0.0844,-0.009900000000000006,0.0051730042039768165,-2.3142933678006776,0.09554581100875395,-0.06366541960159294
2018-06-25,2343.0129242728494,-0.009286433643101827,0.010130456944762221,-0.3757444970473402,3.1377205809976965,8.180792211819317e-07,0.0,-2.7394918031067976e-05,2.5306722463649858e-08,2018-06-25,3644.0,1.5075735064990835e-09,-2.760197132519977e-05,1.7215234074561287e-08,7.138053585884376e-10,-1.6237884683435186e-05,1.530280187702017e-08,5.011718710023629e-10,0.1285,,,-0.05169999999999998,0.000950085051856801,997.0001570845114,2718.110099999999,1099.6854066985645,0.1011,0.111,0.0901,0.0982,0.0914,0.012702227013908734,-0.008536681450082384,-1.2626584172329889,-0.06631739158978689,-0.16458031367681913
2018-06-26,2343.0129242728494,0.0034155816308112565,0.010258170003901754,-0.3617106606552759,3.0638044082550233,8.190753316873969e-07,0.0,-4.485507843006274e-06,1.5205004850758225e-08,2018-06-26,3645.0,3.508971795033683e-10,-2.729413234958563e-05,1.7495673282342162e-08,7.059200341263102e-10,-1.6311502352412015e-05,1.521793291432951e-08,5.017924638153256e-10,0.1178,,,-0.05849999999999998,0.00044686020598541876,1001.8213633597079,2727.4099,991.7754189944134,0.1285,0.10109999999999998,0.111,0.0901,0.09820000000000001,-0.010700000000000001,0.0034214213765664243,-1.5783248896772328,-0.030093814549848275,-0.1141678227779678
2018-06-27,2343.0129242728494,-0.00603852243165677,0.010587983179354698,-0.3781459087883508,2.908624045582808,8.283942978950804e-07,0.0,-1.4055203387767017e-05,2.2029118163111294e-08,2018-06-27,3646.0,5.855492131920247e-10,-2.9262868650333645e-05,1.915928444903315e-08,7.513101115902691e-10,-1.4761076807561655e-05,1.520061078202406e-08,4.776885980036111e-10,0.1344,,,-0.06069999999999999,0.0003497989613386902,1028.4727103094388,2710.9899999999984,1059.9617834394905,0.1178,0.1285,0.1011,0.111,0.0901,0.012702227013908734,-0.0060203271976103645,-1.0244662101556274,-0.09715919162560353,-0.1882666080175225
2018-06-28,2343.0129242728494,0.0024536176515161773,0.009273801806348571,-0.18814024555346018,3.303233798999864,7.217353204033043e-07,0.0,-2.30281095687659e-06,1.642771264307917e-08,2018-06-28,3647.0,2.6085503975691767e-10,-2.362360425279279e-05,1.8764999929966975e-08,6.09370619527656e-10,-1.1840351514675549e-05,1.5307754133411694e-08,4.2718024551667265e-10,0.128,,,-0.0558,0.0002435936561633107,1044.579848788767,2717.6499,1085.2366325369737,0.1344,0.1178,0.1285,0.1011,0.111,-0.006399999999999989,0.0024566302347117652,-1.2984782068667229,-0.04038651983667771,-0.1474191530970435
2018-06-29,2343.0129242728494,0.0040944526368230545,0.007578230096058638,-0.8188493008814755,3.5959470589434392,5.246526727590568e-07,0.0,-6.443145441904802e-06,2.373431865134501e-08,2018-06-29,3648.0,4.183280481499707e-10,-2.2859551551938093e-05,2.054057535438871e-08,6.246405974202714e-10,-1.1507314557925082e-05,1.5649858141229707e-08,4.2262246493884535e-10,0.12,,,-0.05230000000000002,0.0002536462028928856,981.0096546310833,2728.8,1046.6147342995168,0.128,0.1344,0.11779999999999999,0.1285,0.1011,-0.008000000000000007,0.004102846360011458,-1.5982614373427058,4.9224390121501566e-05,-0.06469382831446177
2018-07-02,2343.0129242728494,-0.0028624923211897487,0.007272970095967252,-0.8175188130875255,3.841550632145675,5.162418290169032e-07,0.0,-3.139283680781713e-06,1.8725544826441946e-08,2018-07-02,3649.0,3.3989871473101125e-10,-6.085190262067167e-06,1.922433982694713e-08,3.911056390666569e-10,-1.0172402806750926e-05,1.5870577065371933e-08,3.964123514724239e-10,0.11900000000000001,,,-0.05379999999999999,0.00023688487996665264,1005.7047213011211,2721.0,1006.7194630872482,0.11999999999999998,0.128,0.1344,0.1178,0.1285,-0.0010000000000000009,-0.0028583992963940874,-1.5104012544583,-0.01361334744335052,-0.07844679387445012
2018-07-03,2343.0129242728494,-0.0004153379865631116,0.0063500302412659105,-1.1516069728202891,4.007185191734036,4.684285919414429e-07,0.0,-2.9627505816853835e-08,2.6697397324259513e-08,2018-07-03,3650.0,7.988923752948535e-11,-5.194014194629284e-06,2.1522818321647386e-08,3.3690405067188034e-10,-9.590453903581496e-06,1.6526667231367916e-08,3.715737495325583e-10,0.1191,,,-0.05359999999999999,0.00023649675551651067,1023.9018282988873,2719.8700999999996,1117.7605779153766,0.11899999999999998,0.11999999999999998,0.128,0.1344,0.11780000000000002,0.00010000000000000286,-0.00041525174568191053,-1.4975264067717715,-0.019126351325277208,-0.06784582599702296
2018-07-05,2343.0129242728494,0.005463215459224815,0.006328121765819064,-1.1516069728202891,4.007185191734036,4.6756450115122763e-07,0.0,-1.1508655083121758e-05,1.512360558429699e-08,2018-07-05,3651.0,6.703288948128354e-10,-4.6847045337002324e-06,2.0141715805884525e-08,3.5385998699604244e-10,-1.0139308669598535e-05,1.660781624888844e-08,4.0320792557098846e-10,0.1131,,,-0.0475,0.0002348522267265642,1015.8687306501549,2734.7700000000004,1285.556080283353,0.1191,0.119,0.12,0.128,0.1344,-0.005999999999999992,0.005478166034473818,-1.7594603619509877,0.0002979565533891247,-0.05509120086905764
2018-07-06,2343.0129242728494,0.00845119043942871,0.00714619661588126,-0.8808980688648508,3.8922023485925057,5.049732323193637e-07,0.0,-2.7394918031067976e-05,1.5950783275228578e-08,2018-07-06,3652.0,1.1830009499410541e-09,-9.737750906532987e-06,2.0046329932314407e-08,5.382891690328698e-10,-1.0502663812914464e-05,1.6713478385042072e-08,4.2577583083570004e-10,0.1036,,,-0.0432,0.0002436857906557523,981.9098436774493,2757.98,906.7503355704698,0.1131,0.1191,0.11899999999999998,0.12000000000000001,0.128,-0.009500000000000007,0.008487002563286605,-1.9981827076648473,0.003358555899376583,0.17635929378528262
2018-07-09,2343.0129242728494,0.009210600928225647,0.007526183693699616,-0.7008353151249614,3.7398500466918625,5.381791179090609e-07,0.0,-2.7394918031067976e-05,1.2587570230012328e-08,2018-07-09,3653.0,1.077829030893334e-09,-1.4999901319960829e-05,1.781698024804787e-08,6.701893655815423e-10,-1.204939738436287e-05,1.6452368682885713e-08,4.730690128969754e-10,0.0938,,,-0.03739999999999999,0.00021157078669596256,1005.0115824072625,2783.5,1087.5281456953642,0.1036,0.1131,0.1191,0.119,0.12,-0.009800000000000003,0.009253149043865427,-2.2827918755994845,-0.017799633466206805,0.24007513228577881
2018-07-10,2343.0129242728494,0.0033999975369355707,0.0076497751591252374,-0.673421830567834,3.6265449458515486,5.391547440213579e-07,0.0,-4.4475517005274365e-06,1.2987605334105588e-08,2018-07-10,3654.0,3.9522127957280414e-10,-1.5261554923909973e-05,1.66693923495806e-08,6.81253878549901e-10,-1.2130889408646772e-05,1.634737307434811e-08,4.772952654902176e-10,0.093,,,-0.0368,0.00021269488459740106,1009.9907125456759,2792.9800000000005,1097.7399723374826,0.0938,0.1036,0.1131,0.1191,0.119,-0.0007999999999999952,0.0034057840847854237,-2.2506525800174852,0.14554238266221178,0.24007513228577881
2018-07-11,2343.0129242728494,-0.006083674415712652,0.0079919605058504,-0.6927969150403579,3.3822474281427533,5.48826481855737e-07,0.0,-1.4275351043870948e-05,1.5744145648428555e-08,2018-07-11,3655.0,7.338786637679022e-10,-1.8110699631520792e-05,1.447874201441441e-08,8.120517637975844e-10,-1.260196887303627e-05,1.647585967509539e-08,4.945613157226858e-10,0.097,,,-0.041699999999999994,0.00023556309861157008,1035.3155699721965,2776.04,998.556179775281,0.093,0.0938,0.1036,0.1131,0.1191,0.0040000000000000036,-0.006065206338749517,-2.1907991103869033,0.06780676898172514,0.19292828837017514
2018-07-17,2343.0129242728494,0.005809136138634077,0.00884221639458946,-0.48326766654649655,2.8914528272812534,5.743298847854409e-07,0.0,-1.3018841444408382e-05,1.2315045249530559e-08,2018-07-17,3659.0,6.735236803903504e-10,-9.680231149965837e-06,1.451351782883893e-08,5.426824111893182e-10,-1.4070956985904103e-05,1.663750730136035e-08,5.672975219682925e-10,0.0854,,,-0.025300000000000003,0.00022280543791310803,1058.1357670840248,2814.1001,1069.167731629393,0.087,0.0856,0.0895,0.097,0.093,-0.0015999999999999903,0.0058260418900566435,-2.879154673649689,0.15390422944425797,0.018978052970941184
2018-07-18,2343.0129242728494,0.0004653335809457158,0.0087788258724531,-0.48544065730910346,2.932124183949895,5.740877172840688e-07,0.0,-6.723951967329364e-08,1.1835049043706029e-08,2018-07-18,3660.0,5.3118350632572735e-11,-6.838608845126308e-06,1.3731698507894422e-08,4.065303485622523e-10,-1.3962475134542341e-05,1.6664165211587896e-08,5.570168946478179e-10,0.085,,,-0.032200000000000006,0.00018951514758808267,1094.8849869651895,2815.409899999999,1204.354561101549,0.0854,0.087,0.0856,0.0895,0.097,-0.0003999999999999976,0.0004654418654115311,-2.8568428161235904,0.1522712886724827,-0.014969842377780585
2018-07-19,2343.0129242728494,-0.003134041814575241,0.008821325978045165,-0.4853765240493647,2.9061320495448704,5.745212694626485e-07,0.0,-3.7706474871173818e-06,1.703821174550753e-08,2018-07-19,3661.0,3.4061801055854253e-10,-3.7684598006832306e-06,1.4347442093909872e-08,2.9697648454853e-10,-1.3855139171020455e-05,1.6818232017952354e-08,5.546499522070816e-10,0.09,,,-0.03420000000000001,0.00021354967321563,1121.5094224924012,2806.6001,1124.8534201954396,0.085,0.0854,0.087,0.0856,0.0895,0.0049999999999999906,-0.0031291358320503226,-2.6466829700282086,0.11492581374805325,-0.039200273781350055
2018-07-20,2343.0129242728494,-0.0010374509200138,0.008654440417437376,-0.48575870387987197,3.0099026856392888,5.727346580252773e-07,0.0,-3.9857054447349795e-07,1.2407019025431704e-08,2018-07-20,3662.0,1.1409251569542377e-10,-3.555616534594998e-06,1.414798155483345e-08,2.664243073612513e-10,-1.3673570059613147e-05,1.675613471775118e-08,5.430067945796146e-10,0.0913,,,-0.038400000000000004,0.0002213111388952283,1030.608288552353,2803.6899000000008,980.3008130081299,0.09,0.085,0.0854,0.087,0.0856,0.0013000000000000095,-0.0010369129538616573,-2.6520187982016497,0.11715530245037473,-0.04937831839257185
2018-07-23,2343.0129242728494,0.0011585153465305325,0.008544368977115314,-0.5031614153137177,3.08328047348334,5.718683311588873e-07,0.0,-5.026030846691601e-07,1.1444112301047913e-08,2018-07-23,3663.0,1.4093697046622968e-10,-3.5515804160682303e-06,1.3007887473044747e-08,2.6445790554862217e-10,-1.224516387580783e-05,1.6424943149305364e-08,5.03501293169912e-10,0.0899,,,-0.036199999999999996,0.00021902408052410334,1011.6826699705746,2806.9399000000008,1129.112754158965,0.0913,0.09,0.085,0.0854,0.087,-0.0014000000000000123,0.0011591866846614174,-2.6728693686098577,0.11759219352549763,-0.03807973618485157
2018-07-24,2343.0129242728494,0.003559852966227051,0.007784399238399028,-0.3807031133214418,3.424906654089068,5.2725653060494e-07,0.0,-4.877636658526876e-06,1.2767245824592917e-08,2018-07-24,3664.0,3.683892023801933e-10,-1.9233394588919296e-06,1.309832758805722e-08,2.0343100994659075e-10,-1.1988698528776811e-05,1.632545763956044e-08,5.04758961917212e-10,0.09,,,-0.0353,0.0002145978019473149,1015.9317214111923,2816.95,1132.6601503759398,0.0899,0.0913,0.09,0.085,0.0854,0.00010000000000000286,0.0035661967682312223,-2.7104982674552365,0.11756303842510304,-0.06607766379225376
2018-07-25,2343.0129242728494,0.008754763295851982,0.008357397800274509,-0.21522127171189212,3.18486063801169,5.651394279381371e-07,0.0,-2.7394918031067976e-05,2.0048915778194053e-08,2018-07-25,3665.0,8.59501533690252e-10,-7.825907092901078e-06,1.4741100934954823e-08,3.6470764655812665e-10,-9.253888412566462e-06,1.6075085892633972e-08,4.738983917834581e-10,0.0846,,,-0.03470000000000001,0.0002672534449064157,1039.7733374479246,2841.720000000001,1317.9611486486488,0.09,0.0899,0.0913,0.09,0.085,-0.005400000000000002,0.008793198317329498,-2.952945212065888,0.100753155448677,-0.0807540431079817
2018-07-26,2343.0129242728494,-0.0018668442950075055,0.005816192324153443,1.0132737427906204,2.2441855976737073,1.9286761680402118e-07,0.0,-1.3253711919202889e-06,1.5080657372734623e-08,2018-07-26,3666.0,1.7947018853077795e-10,-7.33685183386166e-06,1.4349590060400243e-08,3.3247808215257366e-10,-9.103405714895701e-06,1.606916458415666e-08,4.657352017371442e-10,0.0863,,,-0.0343,0.0002258255251277622,1010.7111810332211,2836.4199000000003,1332.8676716917923,0.0846,0.09,0.0899,0.0913,0.09,0.0017000000000000073,-0.0018651028250499246,-2.7883472313721573,0.10508339434782818,-0.0884894649144184
2018-07-27,2343.0129242728494,-0.006383919226258137,0.006149384740348197,0.8189154530611522,2.12397549130386,2.040496518344942e-07,0.0,-1.5720544225115404e-05,1.6345895174563656e-08,2018-07-27,3667.0,6.595417295282292e-10,-1.0401246569990041e-05,1.5137365290226634e-08,4.4156792491913474e-10,-9.182707659531339e-06,1.579853491803534e-08,4.692586548960111e-10,0.096,,,-0.04300000000000001,0.0002688427219934853,1001.7185548617306,2818.3700999999996,1134.905132192846,0.0863,0.0846,0.09,0.0899,0.0913,0.0097,-0.006363585306957132,-2.6282032543272744,0.05498199673808893,-0.1937860898661957
2018-07-30,2343.0129242728494,-0.005821722344709182,0.006119931643580859,0.8335221888631641,2.1305260891388684,2.027230000937136e-07,0.0,-1.3072491839485744e-05,1.4405951328918915e-08,2018-07-30,3668.0,6.37097214035331e-10,-1.2915224320953357e-05,1.5729733095800833e-08,5.40799973632955e-10,-9.69554960632225e-06,1.5702260569741996e-08,4.871749489092689e-10,0.1026,,,-0.049499999999999995,0.00021835134781764598,1044.2846864586486,2802.010000000001,1132.0623973727422,0.096,0.0863,0.0846,0.09,0.0899,0.006599999999999995,-0.0058048089567791505,-2.31567699420317,-0.08960034455711643,-0.14019393113675874
2018-07-31,2343.0129242728494,0.005197052871254353,0.006360352460836718,0.83173442020534,2.0219695914797544,2.0780692263338716e-07,0.0,-1.0411624414640747e-05,1.58252749174426e-08,2018-07-31,3669.0,4.722796352085361e-10,-1.4022021872176134e-05,1.6341338914370772e-08,5.615780601986236e-10,-9.884524795500153e-06,1.5325639439556166e-08,4.897440721025338e-10,0.0925,,,-0.03690000000000001,0.0006561913891161744,1031.1250574008877,2816.6100999999985,1073.025,0.1026,0.096,0.0863,0.0846,0.09,-0.010099999999999998,0.005210580975798518,-2.611090387196024,0.017024799430643025,-0.05032539446815657
2018-08-01,2343.0129242728494,-3.5503734619456726e-06,0.006168322392332675,0.8451109509131144,2.1285017651997062,2.0574589016744128e-07,0.0,2.3446850799128122e-08,1.6916840142964236e-08,2018-08-01,3670.0,3.600089707127249e-13,-8.1013169640725e-06,1.5714923787324808e-08,3.8974975525471576e-10,-9.73391857971059e-06,1.5239510645104848e-08,4.735755623044245e-10,0.0906,,,-0.03720000000000001,0.0002438384814171232,1037.121353291584,2816.600100000001,1098.8212560386473,0.0925,0.1026,0.096,0.0863,0.0846,-0.001899999999999999,-3.5503671586001317e-06,-2.601736260709304,0.0626798371005631,-0.0716416961002095
2018-08-02,2343.0129242728494,0.00410284058682545,0.006267283234386859,0.8590807693131592,2.077703816369148,2.0733150818925348e-07,0.0,-6.482299482149581e-06,1.4650371340340645e-08,2018-08-02,3671.0,4.143223534962039e-10,-9.132702622118358e-06,1.5628866580846012e-08,4.367201882478009e-10,-1.0041188673821672e-05,1.4665842741108714e-08,4.895009487790301e-10,0.0852,,,-0.0368,0.00018419705492460478,1036.5800952806312,2828.1799,1314.2076788830716,0.0906,0.0925,0.1026,0.096,0.0863,-0.005400000000000002,0.00411126875980683,-2.7889160196094083,0.10161999385671758,-0.0287356479323399
2018-08-03,2343.0129242728494,0.003941828085092281,0.006443288087039299,0.8456807337856617,1.9825292057445885,2.091017745236164e-07,0.0,-5.986113425119561e-06,1.1636562043145178e-08,2018-08-03,3672.0,4.561191606480574e-10,-7.185816462119189e-06,1.4686999954562315e-08,3.9603567447176657e-10,-9.778210499631091e-06,1.4499793048672913e-08,4.79300485247374e-10,0.0799,,,-0.03520000000000001,0.000280129109610194,1021.4108866103741,2839.3501,912.8750000000001,0.0852,0.0906,0.0925,0.1026,0.096,-0.005299999999999999,0.003949607307512482,-2.9542512793899163,0.11796684793680165,-0.0002686671332724627
2018-08-06,2343.0129242728494,0.003761350028787613,0.006263463531723716,0.8420668050955257,2.047182377719615,2.0403687630665495e-07,0.0,-5.448552953353692e-06,1.2006580213684854e-08,2018-08-06,3673.0,4.5840209044674814e-10,-5.661028684892778e-06,1.4207125731515503e-08,3.6029664975405e-10,-8.724901458312678e-06,1.4311973855266068e-08,4.44795777652407e-10,0.0777,,,-0.029000000000000012,0.00018978224553565335,1065.4251810756666,2850.05,1135.94,0.0799,0.0852,0.0906,0.0925,0.1026,-0.0021999999999999936,0.003768432783262554,-3.038992001246762,0.12060789410964909,-0.02827098080676783
2018-08-07,2343.0129242728494,0.0031458684782385846,0.005558709663405477,0.7560081041160519,2.1317943289447956,1.6734637527246366e-07,0.0,-3.803775312534915e-06,1.3837164481469236e-08,2018-08-07,3674.0,3.454239292741561e-10,-4.339458864471612e-06,1.380950364432083e-08,3.3492550856717403e-10,-7.346324210859864e-06,1.4371478343430683e-08,4.099193442419701e-10,0.0767,,,-0.024454549277308626,0.000273354481212293,1064.054766885834,2859.0299999999993,2405.730891719745,0.0777,0.0799,0.0852,0.0906,0.0925,-0.0010000000000000009,0.0031508219154048334,-3.113882706079001,0.1236359785272397,-0.026070219445873923
2018-08-08,2343.0129242728494,0.0008950428891119249,0.00459613761536949,0.5499680391546309,2.1348794419888892,1.145730377097944e-07,0.0,-2.9165569448596366e-07,1.2843883479286805e-08,2018-08-08,3675.0,1.0502713537099139e-10,-4.402479373528629e-06,1.2994912311585344e-08,3.558589338472297e-10,-7.1484244010483655e-06,1.436463444558217e-08,3.9610057547045513e-10,0.0771,,,-0.024454549277308626,0.00017990746772971738,1097.7486259541984,2861.5901000000013,2665.4160714285713,0.0767,0.0777,0.0799,0.0852,0.0906,0.0003999999999999976,0.0008954435595296406,-3.093582607003831,0.10607488008773577,0.040033729099678166
2018-08-09,2343.0129242728494,-0.0014653639015974414,0.0044883195082994955,0.5442329760755161,2.2201918401067555,1.1362687379098481e-07,0.0,-8.129275263013578e-07,1.1944807537423992e-08,2018-08-09,3676.0,1.672541170764974e-10,-3.2686049823589853e-06,1.2453799551002015e-08,3.0644528656328843e-10,-6.507356614497434e-06,1.418371358315338e-08,3.691184541994359e-10,0.0795,,,-0.02729999999999999,0.00018254607724216092,1101.5119822485208,2857.3998999999994,2843.394642857143,0.0771,0.0767,0.0777,0.0799,0.0852,0.0023999999999999994,-0.0014642907801512006,-3.058651361986861,0.12450443790840757,-0.010972569292574803
2018-08-10,2343.0129242728494,-0.008727623382855317,0.004936883122398346,0.24131495359161725,2.3599948864156834,1.4613013270885562e-07,0.0,-2.7394918031067976e-05,1.6182763335232798e-08,2018-08-10,3677.0,9.435255676941493e-10,-7.95181270820914e-06,1.3363039809419537e-08,4.039265679725068e-10,-6.996916583308746e-06,1.4289583560286834e-08,3.7174408453595943e-10,0.0927,,,-0.038599999999999995,0.00037434567298453105,1082.705869142087,2832.570099999999,2421.105105105105,0.0795,0.0771,0.0767,0.0777,0.0799,0.012702227013908734,-0.008536681450082384,-2.7913022541196555,-0.003798599402195818,-0.26529426260727307
2018-08-13,2343.0129242728494,-0.0021629548147423117,0.004422903215897275,0.06270885810175897,2.58131886751233,1.2828608545866213e-07,0.0,-1.7831710312504124e-06,1.735438267240186e-08,2018-08-13,3678.0,2.411292231019851e-10,-7.218736323788484e-06,1.4432600301162937e-08,3.604719945035541e-10,-7.012172971705684e-06,1.4477681700838647e-08,3.7051912365358655e-10,0.1018,,,-0.047200000000000006,0.00021529386692059962,1134.2354147675478,2826.45,2776.238170347003,0.0927,0.0795,0.0771,0.0767,0.0777,0.009099999999999997,-0.002160617313583746,-2.3262725916140985,-0.19113634554336678,-0.04306021974837659
2018-08-14,2343.0129242728494,0.005092320876777662,0.004676013301694813,0.12851140322777024,2.3962647705943025,1.3310957723165415e-07,0.0,-9.99854074986856e-06,1.3518818485250265e-08,2018-08-14,3679.0,6.002060495830025e-10,-8.457689411255213e-06,1.4368931101919142e-08,4.1142841856532346e-10,-7.463399498970712e-06,1.4305026261565253e-08,3.9192088889423536e-10,0.0925,,,-0.0369,0.00019352688184178331,1125.4506485761144,2840.8799000000004,2522.0910384068284,0.1018,0.0927,0.0795,0.0771,0.0767,-0.009300000000000003,0.005105308779564721,-2.6256024039406745,-0.06747490628671984,-0.01197246312634941
2018-08-15,2343.0129242728494,-0.00738403540495875,0.0052843541570106265,-0.08280950959270686,2.18339881218144,1.5489590187811042e-07,0.0,-2.1034917621486577e-05,1.975623602772893e-08,2018-08-15,3680.0,7.160787495698721e-10,-1.2606341796655334e-05,1.575140161160757e-08,5.336387414050997e-10,-7.845117412164911e-06,1.4659368679574703e-08,3.939473207599268e-10,0.1074,,,-0.0499,0.0002410788794258284,1150.306837216385,2819.9800000000005,2656.315290933694,0.09249999999999999,0.10180000000000002,0.0927,0.0795,0.0771,0.012702227013908734,-0.007356840393006325,-2.1806473905955515,-0.20097199586662168,-0.07090408000613631
2018-09-04,2343.0129242728494,-0.0018710478315911844,0.005393185623117264,0.21896068657762413,2.107946065005019,1.5576621113140635e-07,0.0,-1.3368190463174903e-06,1.1201065818084762e-08,2018-09-04,3693.0,2.094060136178229e-10,-6.282953597700336e-06,1.3756991051540008e-08,3.4842646147552183e-10,-8.356186538294059e-06,1.3679070434239794e-08,4.423451181219406e-10,0.0925,,,-0.0334,0.00021561585901561908,1203.638492381716,2894.0100000000016,2195.7253814147016,0.0889,0.09,0.0861,0.0864,0.0857,0.0035999999999999917,-0.001869298512786277,-2.4296518351719483,0.08093561508003788,0.026400168579980135
2018-09-05,2343.0129242728494,-0.0024355744113004835,0.005283153420538218,0.18999303247252258,2.17533596608596,1.5425377845569334e-07,0.0,-2.273359861720467e-06,1.3090338421932779e-08,2018-09-05,3694.0,2.596801951045905e-10,-6.74127288345363e-06,1.367775730038221e-08,3.9947611476707154e-10,-8.204986867263906e-06,1.3730677967965885e-08,4.32882170724695e-10,0.0959,,,-0.0374,0.0002714672389261235,1190.1417433338531,2886.970000000001,2182.9945725915877,0.0925,0.0889,0.09,0.0861,0.0864,0.0034000000000000002,-0.002432610806458957,-2.3105121017261347,0.06861941345907607,0.016926903659898043
2018-09-06,2343.0129242728494,-0.002445027955959236,0.005189574453807451,0.16216287772191282,2.23687243862539,1.5304802792455372e-07,0.0,-2.2890505692724443e-06,1.4628630083034216e-08,2018-09-06,3695.0,2.7001490116656743e-10,-3.589920140373599e-06,1.4309291048568399e-08,2.863033575733441e-10,-8.132857117584741e-06,1.3768366806135648e-08,4.2929126462433367e-10,0.0998,,,-0.043099999999999986,0.00028867367066297674,1188.797473142684,2879.919900000001,2335.451910408432,0.0959,0.0925,0.0889,0.09,0.0861,0.003900000000000001,-0.0024420413097470117,-2.209798459016772,0.047599482433651585,-0.02519306606407139
2018-09-07,2343.0129242728494,-0.0030951139325541,0.0051859461322995,0.1327378994073547,2.239341419204719,1.5300278673945235e-07,0.0,-3.6733659026450016e-06,1.964220360716998e-08,2018-09-07,3696.0,3.6217866451993625e-10,-1.9108349722653303e-06,1.4500266161491185e-08,2.2141116878118463e-10,-8.293890937020885e-06,1.4092096336034847e-08,4.4153657553618825e-10,0.1059,,,-0.04830000000000001,0.00037361430972127627,1173.5972861085556,2871.0199999999995,1079.367292225201,0.0998,0.0959,0.0925,0.0889,0.09,0.006099999999999994,-0.0030903290053314603,-2.1342953774451825,-0.012652567041298107,-0.15487004154550912
2018-09-10,2343.0129242728494,0.0029840630115299987,0.005278768388273352,0.14151032541106282,2.16942767034955,1.535795585982319e-07,0.0,-3.423504241720648e-06,1.1761506155360716e-08,2018-09-10,3697.0,3.7667728598647687e-10,-2.5992199243350976e-06,1.4064748817116491e-08,2.955914120790771e-10,-8.418204113945614e-06,1.4083367698793737e-08,4.515091073890444e-10,0.0987,,,-0.045700000000000005,0.0002294189810018831,1218.635078125,2879.6001,1179.3174603174602,0.1059,0.0998,0.0959,0.0925,0.0889,-0.007199999999999998,0.0029885197595280744,-2.2111105551199786,0.021714717268512842,-0.033029249360819975
2018-09-11,2343.0129242728494,0.0032867166163858463,0.005377909939072677,0.1554359129823195,2.101364770981653,1.544015026383144e-07,0.0,-4.158564561685606e-06,1.0374879575782577e-08,2018-09-11,3698.0,3.916799103858236e-10,-3.1635690274087223e-06,1.3899511568656054e-08,3.320461914326772e-10,-7.216128519055864e-06,1.3806801805486585e-08,4.252307427553146e-10,0.0919,,,-0.0407,0.0002307378434166098,1217.8250576479631,2889.0800999999997,1132.6648044692738,0.0987,0.1059,0.0998,0.0959,0.0925,-0.0068000000000000005,0.0032921237917722386,-2.344011320157125,0.0759634788036628,0.0936639081117193
2018-09-12,2343.0129242728494,0.0009928681173131445,0.004516692805014693,0.6007661008788089,2.158294685800789,1.118600152841957e-07,0.0,-3.664496944065238e-07,1.0354440848792767e-08,2018-09-12,3699.0,1.0275143925963415e-10,-2.7821869939459333e-06,1.3352332054028052e-08,3.00660440263686e-10,-7.148665598253776e-06,1.3473471242457578e-08,4.186413244771074e-10,0.0896,,,-0.038500000000000006,0.0002051528317119131,1249.5920682102628,2891.95,1216.436817472699,0.0919,0.0987,0.1059,0.0998,0.0959,-0.0022999999999999965,0.0009933611740291504,-2.464457419091545,0.06541726343284879,0.18379601775572474
